FMISID;LPNN;OBSDATE_UTC;OBSTIME_UTC;DATA_TIME;TS (degC);TS #2/1 -.05m (degC);TS #3/1 -.1m (degC);TS #4/1 -.2m (degC);TS #5/1 -.3m (degC);TS #6/1 -.5m (degC);TS #10/1 -2m (degC);TS #7/1 -.7m (degC);TS #8/1 -1m (degC);TS #9/1 -1.5m (degC);OZONE #37 (DU);OZONE #214 (DU);TA (degC);TG #14/1 (degC);TD (degC);RH (%);PA #2/1 (hPa);PA0_14;PRI avg 10M #4/1 (mm/h);PRA max 10M #4/1 (mm);PRIO avg 10M #7/1 (mm/h);VIS #7/1 (m);WAWA #7/1;WAWA_TXT #7/1_14;SND #5/1 (cm);WS #3/1 22.9m (m/s);WSD avg 10M #3/1 22.9m (m/s);WSP avg 10M #3/1 10m (m/s);WD #3/1 22.9m (deg);WDD avg 10M #3/1 22.9m (deg);WG #3/1 22.9m (m/s);WGD max 10M #3/1 22.9m (m/s);CLHB #6/1 (m);CLHB1_1_14;CLHB2_1_14;CLHB3_1_14;CLHB4_1_14;CLHB5_1_14;CLA acc #6/1 (1/8);CLA1_1_14;CLA2_1_14;CLA3_1_14;CLA4_1_14;CLA5_1_14;CLCBST instant 10M;CBST instant 10M;TCUST instant 10M;GSST instant 10M;GRST instant 10M
101932;7501;30.04.2026;15:00;2026-04-30 15:00:00;;;;;;;;;;;;;10.4;8.3;1.7;55;1015.8;994;0;0;0;20000;0;EiMerkS‰‰;34;1.4;1.4;1.7;278;278;2.5;2.5;1260;1260;2380;;;;7;3;7;0;0;0;0;2;0;2;0
101932;7501;30.04.2026;15:10;2026-04-30 15:10:00;;;;;;;;;;;;;10.4;8.4;1.7;55;1015.7;993.9;0;0;0;20000;0;EiMerkS‰‰;34;1.2;1.2;1.4;262;262;2.4;2.4;1300;1300;2370;;;;8;1;8;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;15:20;2026-04-30 15:20:00;;;;;;;;;;;;;10.4;7.4;1.8;55;1015.6;993.8;0;0;0;20000;0;EiMerkS‰‰;34;1.3;1.3;1.5;252;252;2.9;2.9;2330;2330;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;15:30;2026-04-30 15:30:00;;;;;;;;;;;;;10.3;7.6;1.5;55;1015.5;993.8;0;0;0;20000;0;EiMerkS‰‰;34;1.4;1.4;1.6;238;238;2.4;2.4;2300;2300;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;15:40;2026-04-30 15:40:00;;;;;;;;;;;;;10.2;7.7;1.8;56;1015.6;993.8;0;0;0;20000;0;EiMerkS‰‰;34;1.1;1.1;1.3;241;241;2.1;2.1;2270;2270;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;15:50;2026-04-30 15:50:00;;;;;;;;;;;;;10.1;6.6;2.1;57;1015.7;993.9;0;0;0;20000;0;EiMerkS‰‰;34;1.2;1.2;1.4;245;245;1.8;1.8;1210;1210;2260;;;;7;1;7;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;16:00;2026-04-30 16:00:00;;;;;;;;;;;;;10;5.9;2;57;1015.6;993.8;0;0;0;20000;0;EiMerkS‰‰;34;1.7;1.7;2;260;260;3.4;3.4;1210;1210;2260;;;;7;3;7;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;16:10;2026-04-30 16:10:00;;;;;;;;;;;;;10.3;7.8;2.3;58;1015.7;993.9;0;0;0;20000;0;EiMerkS‰‰;34;2.4;2.4;2.8;272;272;4.2;4.2;1210;1210;2290;;;;7;3;7;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;16:20;2026-04-30 16:20:00;;;;;;;;;;;;;10.3;7.4;2.3;58;1015.6;993.8;0;0;0;20000;0;EiMerkS‰‰;34;2.9;2.9;3.4;269;269;5.7;5.7;1220;1220;2280;;;;8;6;8;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;16:30;2026-04-30 16:30:00;;;;;;;;;;;;;10.4;7.7;2.4;57;1015.4;993.7;0;0;0;20000;0;EiMerkS‰‰;33;2.4;2.4;2.8;269;269;4.5;4.5;1160;1160;2290;;;;8;6;8;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;16:40;2026-04-30 16:40:00;;;;;;;;;;;;;10.2;7.3;2.3;58;1015.5;993.7;0;0;0;20000;0;EiMerkS‰‰;33;2.4;2.4;2.8;265;265;4.6;4.6;1160;1160;3090;;;;8;4;8;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;16:50;2026-04-30 16:50:00;;;;;;;;;;;;;9.7;6.6;2.4;60;1015.6;993.8;0;0;0;20000;0;EiMerkS‰‰;33;2.4;2.4;2.8;267;267;3.7;3.7;1150;1150;2800;;;;7;3;7;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;17:00;2026-04-30 17:00:00;;;;;;;;;;;;;9.5;6;2.5;61;1015.6;993.8;0;0;0;20000;0;EiMerkS‰‰;33;2.2;2.2;2.6;267;267;4.7;4.7;1140;1140;2780;;;;7;4;7;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;17:10;2026-04-30 17:10:00;;;;;;;;;;;;;9.5;5.6;2.5;62;1015.5;993.7;0;0;0;20000;0;EiMerkS‰‰;33;1.7;1.7;2;264;264;2.7;2.7;1180;1180;2780;;;;7;6;7;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;17:20;2026-04-30 17:20:00;;;;;;;;;;;;;9.2;5.1;2.5;63;1015.6;993.7;0;0;0;20000;0;EiMerkS‰‰;33;1.4;1.4;1.7;262;262;2.2;2.2;1210;1210;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;17:30;2026-04-30 17:30:00;;;;;;;;;;;;;9.1;4.5;2.5;64;1015.5;993.6;0;0;0;20000;0;EiMerkS‰‰;33;1.4;1.4;1.6;253;253;2.3;2.3;1160;1160;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;17:40;2026-04-30 17:40:00;;;;;;;;;;;;;8.9;4.4;3;67;1015.4;993.5;0;0;0;20000;0;EiMerkS‰‰;33;1.4;1.4;1.6;245;245;2.1;2.1;1150;1150;1720;;;;8;7;8;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;17:50;2026-04-30 17:50:00;;;;;;;;;;;;;8.5;3.4;3.2;69;1015.4;993.5;0;0;0;19851;61;HeikVesis;33;1;1;1.2;237;237;1.7;1.7;1150;1150;2500;;;;8;7;8;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;18:00;2026-04-30 18:00:00;;;;;;;;;;;;;7.8;2.8;3;71;1015.6;993.6;0;0;0;20000;81;HeikVesiKuur;33;.8;.8;1;263;263;1.5;1.5;1130;1130;2490;;;;7;6;7;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;18:10;2026-04-30 18:10:00;;;;;;;;;;;;;7.3;2.5;3;74;1015.6;993.6;0;0;0;20000;23;OliVesis;33;1.6;1.6;1.8;246;246;2.9;2.9;1130;1130;2480;;;;7;7;7;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;18:20;2026-04-30 18:20:00;;;;;;;;;;;;;7.1;2.2;2.9;75;1015.6;993.5;0;0;0;20000;23;OliVesis;33;1.6;1.6;1.8;246;246;2.4;2.4;1130;1130;2420;;;;7;7;7;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;18:30;2026-04-30 18:30:00;;;;;;;;;;;;;6.5;1.7;2.7;77;1015.5;993.4;0;0;0;20000;23;OliVesis;33;1.3;1.3;1.5;237;237;2.1;2.1;1190;1190;;;;;6;6;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;18:40;2026-04-30 18:40:00;;;;;;;;;;;;;6.1;1.5;2.6;78;1015.5;993.4;0;0;0;20000;23;OliVesis;33;1.5;1.5;1.8;237;237;2.7;2.7;1150;1150;3230;;;;6;3;6;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;18:50;2026-04-30 18:50:00;;;;;;;;;;;;;5.9;1.7;2.5;79;1015.5;993.4;0;0;0;20000;0;EiMerkS‰‰;33;1.6;1.6;1.9;243;243;2.4;2.4;1280;1280;3120;;;;6;1;6;0;0;0;0;2;0;2;0
101932;7501;30.04.2026;19:00;2026-04-30 19:00:00;;;;;;;;;;;;;5.7;1.7;2.5;80;1015.5;993.4;0;0;0;20000;0;EiMerkS‰‰;33;2.1;2.1;2.4;253;253;3.8;3.8;1340;1340;3060;;;;7;2;7;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;19:10;2026-04-30 19:10:00;;;;;;;;;;;;;5.7;2;2.4;80;1015.4;993.2;0;0;0;20000;0;EiMerkS‰‰;33;2.3;2.3;2.6;248;248;3.1;3.1;1340;1340;2100;3050;;;7;1;4;7;0;0;0;0;0;0;0
101932;7501;30.04.2026;19:20;2026-04-30 19:20:00;;;;;;;;;;;;;5.7;1.9;2.3;79;1015.3;993.1;0;0;0;20000;0;EiMerkS‰‰;33;1.8;1.8;2.1;244;244;2.6;2.6;1340;1340;2100;2970;;;7;1;2;7;0;0;0;0;0;0;0
101932;7501;30.04.2026;19:30;2026-04-30 19:30:00;;;;;;;;;;;;;5.5;1.6;2.2;79;1015.1;993;0;0;0;20000;0;EiMerkS‰‰;33;1.5;1.5;1.8;229;229;2;2;2100;2100;2890;;;;7;1;7;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;19:40;2026-04-30 19:40:00;;;;;;;;;;;;;5.7;1.6;2.3;79;1015.1;993;0;0;0;20000;0;EiMerkS‰‰;33;1.4;1.4;1.6;236;236;1.9;1.9;2850;2850;;;;;8;8;0;0;0;0;0;2;0;2;0
101932;7501;30.04.2026;19:50;2026-04-30 19:50:00;;;;;;;;;;;;;5.5;1.6;2.2;79;1015.1;992.9;0;0;0;20000;0;EiMerkS‰‰;33;1.4;1.4;1.7;226;226;2.1;2.1;2810;2810;;;;;8;8;0;0;0;0;0;2;0;2;0
101932;7501;30.04.2026;20:00;2026-04-30 20:00:00;;;;;;;;;;;;;5.2;1.7;2.2;81;1015.1;992.9;0;0;0;20000;0;EiMerkS‰‰;33;1.6;1.6;1.9;235;235;2.5;2.5;2780;2780;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;20:10;2026-04-30 20:10:00;;;;;;;;;;;;;4.9;1.9;1.9;81;1015;992.8;0;0;0;20000;0;EiMerkS‰‰;33;1.4;1.4;1.6;219;219;2;2;2760;2760;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;20:20;2026-04-30 20:20:00;;;;;;;;;;;;;5;1.6;2;81;1015;992.8;0;0;0;20000;0;EiMerkS‰‰;33;1.6;1.6;1.8;200;200;1.9;1.9;2750;2750;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;20:30;2026-04-30 20:30:00;;;;;;;;;;;;;4.8;1.7;2;82;1015.2;993;0;0;0;20000;0;EiMerkS‰‰;33;1.3;1.3;1.5;197;197;1.8;1.8;2330;2330;2750;;;;8;3;8;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;20:40;2026-04-30 20:40:00;;;;;;;;;;;;;4.8;1.6;2.1;82;1015.1;992.9;0;0;0;20000;0;EiMerkS‰‰;33;1.4;1.4;1.6;206;206;1.8;1.8;1710;1710;2280;2750;;;8;1;5;8;0;0;0;0;0;0;0
101932;7501;30.04.2026;20:50;2026-04-30 20:50:00;;;;;;;;;;;;;4.7;1.7;1.9;82;1014.9;992.7;0;0;0;20000;0;EiMerkS‰‰;33;1.6;1.6;1.8;190;190;2.1;2.1;1710;1710;2170;2770;;;8;1;7;8;0;0;0;0;0;0;0
101932;7501;30.04.2026;21:00;2026-04-30 21:00:00;;;;;;;;;;;;;4.7;1.9;1.8;82;1014.9;992.7;0;0;0;20000;0;EiMerkS‰‰;33;1.3;1.3;1.5;181;181;1.9;1.9;1710;1710;2070;;;;8;1;8;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;21:10;2026-04-30 21:10:00;;;;;;;;;;;;;4.4;1.6;1.7;82;1014.8;992.6;0;0;0;20000;0;EiMerkS‰‰;33;1.9;1.9;2.1;194;194;2.4;2.4;2060;2060;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;21:20;2026-04-30 21:20:00;;;;;;;;;;;;;4.4;1.5;1.9;84;1014.7;992.5;0;0;0;20000;0;EiMerkS‰‰;33;2;2;2.2;201;201;2.6;2.6;2060;2060;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;21:30;2026-04-30 21:30:00;;;;;;;;;;;;;4.7;1.7;2;83;1014.5;992.3;0;0;0;20000;0;EiMerkS‰‰;33;1.6;1.6;1.8;196;196;2.3;2.3;2080;2080;;;;;8;8;0;0;0;0;0;2;0;2;0
101932;7501;30.04.2026;21:40;2026-04-30 21:40:00;;;;;;;;;;;;;4.6;1.8;1.9;83;1014.4;992.2;0;0;0;20000;0;EiMerkS‰‰;33;1.3;1.3;1.5;183;183;2;2;2080;2080;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;21:50;2026-04-30 21:50:00;;;;;;;;;;;;;4.5;2.2;2;83;1014.3;992.1;0;0;0;20000;0;EiMerkS‰‰;33;1.6;1.6;1.8;204;204;2.8;2.8;2060;2060;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;22:00;2026-04-30 22:00:00;;;;;;;;;;;;;4.6;1.8;2;83;1014.3;992.1;0;0;0;20000;0;EiMerkS‰‰;33;1.5;1.5;1.7;219;219;2.3;2.3;2020;2020;;;;;8;8;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;22:10;2026-04-30 22:10:00;;;;;;;;;;;;;4.4;1.2;1.8;83;1014.3;992;0;0;0;20000;0;EiMerkS‰‰;33;1.2;1.2;1.4;232;232;2.3;2.3;1980;1980;4910;;;;6;6;6;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;22:20;2026-04-30 22:20:00;;;;;;;;;;;;;4.2;1.1;1.8;84;1014.3;992;0;0;0;20000;0;EiMerkS‰‰;33;1.4;1.4;1.6;238;238;2.6;2.6;1970;1970;4350;4910;;;7;4;6;7;0;0;0;0;0;0;0
101932;7501;30.04.2026;22:30;2026-04-30 22:30:00;;;;;;;;;;;;;3.7;1.1;1.5;86;1014.3;992.1;0;0;0;20000;0;EiMerkS‰‰;33;.8;.8;.9;237;237;1.9;1.9;1910;1910;4340;4910;;;6;4;5;6;0;0;0;0;0;0;0
101932;7501;30.04.2026;22:40;2026-04-30 22:40:00;;;;;;;;;;;;;3.5;.9;1.5;87;1014.3;992;0;0;0;20000;0;EiMerkS‰‰;33;1.5;1.5;1.8;226;226;3.8;3.8;1870;1870;4340;4920;;;7;6;7;7;0;0;0;0;0;0;0
101932;7501;30.04.2026;22:50;2026-04-30 22:50:00;;;;;;;;;;;;;3.3;.9;1.4;88;1014.2;991.9;0;0;0;20000;0;EiMerkS‰‰;33;2.1;2.1;2.5;229;229;3.6;3.6;1850;1850;;;;;7;7;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;23:00;2026-04-30 23:00:00;;;;;;;;;;;;;3.3;.5;1.5;88;1014.2;991.9;0;0;0;20000;0;EiMerkS‰‰;33;2;2;2.4;234;234;3.1;3.1;1850;1850;4300;;;;7;6;7;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;23:10;2026-04-30 23:10:00;;;;;;;;;;;;;3.2;.2;1.5;89;1013.9;991.6;0;0;0;20000;0;EiMerkS‰‰;33;2.4;2.4;2.8;237;237;4.5;4.5;1840;1840;4300;7500;;;6;3;6;6;0;0;0;0;0;0;0
101932;7501;30.04.2026;23:20;2026-04-30 23:20:00;;;;;;;;;;;;;3.1;0;1.5;89;1013.9;991.6;0;0;0;20000;0;EiMerkS‰‰;33;2.3;2.3;2.7;233;233;3.4;3.4;1890;1890;4310;;;;3;1;3;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;23:30;2026-04-30 23:30:00;;;;;;;;;;;;;3.3;-.1;1.6;88;1013.9;991.6;0;0;0;20000;0;EiMerkS‰‰;33;2.6;2.6;3;241;241;4.1;4.1;4310;4310;;;;;2;2;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;23:40;2026-04-30 23:40:00;;;;;;;;;;;;;3.2;.4;1.5;88;1013.7;991.4;0;0;0;20000;0;EiMerkS‰‰;33;2.5;2.5;2.8;245;245;4.3;4.3;2550;2550;;;;;1;1;0;0;0;0;0;0;0;0;0
101932;7501;30.04.2026;23:50;2026-04-30 23:50:00;;;;;;;;;;;;;3.4;.8;1.5;87;1013.8;991.5;0;0;0;20000;0;EiMerkS‰‰;33;1.9;1.9;2.3;255;255;3.3;3.3;6950;6950;;;;;4;4;0;0;0;0;0;0;0;0;0
## 144 rows.
