FMISID;LPNN;OBSDATE_UTC;OBSTIME_UTC;DATA_TIME;TS (degC);TS #2/1 -.05m (degC);TS #3/1 -.1m (degC);TS #4/1 -.2m (degC);TS #5/1 -.3m (degC);TS #6/1 -.5m (degC);TS #10/1 -2m (degC);TS #7/1 -.7m (degC);TS #8/1 -1m (degC);TS #9/1 -1.5m (degC);OZONE #37 (DU);OZONE #214 (DU);TA (degC);TG #14/1 (degC);TD (degC);RH (%);PA #2/1 (hPa);PA0_14;PRI avg 10M #4/1 (mm/h);PRA max 10M #4/1 (mm);PRIO avg 10M #7/1 (mm/h);VIS #7/1 (m);WAWA #7/1;WAWA_TXT #7/1_14;SND #5/1 (cm);WS #3/1 22.9m (m/s);WSD avg 10M #3/1 22.9m (m/s);WSP avg 10M #3/1 10m (m/s);WD #3/1 22.9m (deg);WDD avg 10M #3/1 22.9m (deg);WG #3/1 22.9m (m/s);WGD max 10M #3/1 22.9m (m/s);CLHB #6/1 (m);CLHB1_1_14;CLHB2_1_14;CLHB3_1_14;CLHB4_1_14;CLHB5_1_14;CLA acc #6/1 (1/8);CLA1_1_14;CLA2_1_14;CLA3_1_14;CLA4_1_14;CLA5_1_14;CLCBST instant 10M;CBST instant 10M;TCUST instant 10M;GSST instant 10M;GRST instant 10M
101932;7501;03.04.2026;23:30;2026-04-03 23:30:00;;;;;;;;;;;;;-8.1;-5.8;-9;93;1008.4;985.3;0;0;0;20000;0;EiMerkS‰‰;60;.4;.4;.5;194;194;.8;.8;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;03.04.2026;23:40;2026-04-03 23:40:00;;;;;;;;;;;;;-8.2;-5.9;-9.1;93;1008.4;985.2;0;0;0;20000;0;EiMerkS‰‰;60;0;0;0;0;0;.4;.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;03.04.2026;23:50;2026-04-03 23:50:00;;;;;;;;;;;;;-8.3;-6.1;-9.2;93;1008.3;985.2;0;0;0;20000;0;EiMerkS‰‰;60;.3;.3;.3;84;84;.5;.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;00:00;2026-04-04 00:00:00;;;;;;;;;;;;;-8.3;-6.2;-9.3;92;1008.3;985.2;0;0;0;20000;0;EiMerkS‰‰;60;0;0;0;0;0;.4;.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;00:10;2026-04-04 00:10:00;;;;;;;;;;;;;-8.5;-6.3;-9.6;92;1008.3;985.1;0;0;0;20000;0;EiMerkS‰‰;60;0;0;0;0;0;.4;.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;00:20;2026-04-04 00:20:00;;;;;;;;;;;;;-8.5;-6.4;-9.6;92;1008.3;985.1;0;0;0;20000;0;EiMerkS‰‰;60;.3;.3;.3;213;213;.6;.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;00:30;2026-04-04 00:30:00;;;;;;;;;;;;;-8.7;-6.6;-9.8;92;1008.2;985;0;0;0;20000;0;EiMerkS‰‰;60;.3;.3;.4;167;167;.5;.5;;;;;;;0;0;0;0;0;0;0;2;0;2;2
101932;7501;04.04.2026;00:40;2026-04-04 00:40:00;;;;;;;;;;;;;-8.8;-6.7;-9.9;92;1008.2;985;0;0;0;20000;0;EiMerkS‰‰;60;.6;.6;.7;72;72;1.1;1.1;;;;;;;0;0;0;0;0;0;0;2;0;2;2
101932;7501;04.04.2026;00:50;2026-04-04 00:50:00;;;;;;;;;;;;;-8.9;-6.8;-10;92;1008.3;985.1;0;0;0;20000;0;EiMerkS‰‰;60;.7;.7;.8;108;108;1.3;1.3;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;01:00;2026-04-04 01:00:00;;;;;;;;;;;;;-9.1;-6.9;-10.3;91;1008.4;985.1;0;0;0;20000;0;EiMerkS‰‰;60;.3;.3;.4;131;131;.5;.5;;;;;;;0;0;0;0;0;0;0;2;0;2;2
101932;7501;04.04.2026;01:10;2026-04-04 01:10:00;;;;;;;;;;;;;-9.2;-7;-10.3;92;1008.3;985.1;0;0;0;20000;0;EiMerkS‰‰;60;.3;.3;.4;307;307;.6;.6;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;01:20;2026-04-04 01:20:00;;;;;;;;;;;;;-9.4;-7.1;-10.6;91;1008.4;985.1;0;0;0;20000;0;EiMerkS‰‰;60;.4;.4;.5;290;290;.7;.7;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;01:30;2026-04-04 01:30:00;;;;;;;;;;;;;-9.6;-7.2;-10.8;91;1008.3;985.1;0;0;0;20000;0;EiMerkS‰‰;60;.4;.4;.5;310;310;.7;.7;;;;;;;0;0;0;0;0;0;0;2;0;2;2
101932;7501;04.04.2026;01:40;2026-04-04 01:40:00;;;;;;;;;;;;;-9.5;-7.3;-10.7;91;1008.3;985;0;0;0;20000;0;EiMerkS‰‰;60;.8;.8;1;342;342;1.2;1.2;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;01:50;2026-04-04 01:50:00;;;;;;;;;;;;;-9.8;-7.4;-11;91;1008.3;985;0;0;0;20000;0;EiMerkS‰‰;60;.8;.8;1;342;342;1.2;1.2;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;02:00;2026-04-04 02:00:00;;;;;;;;;;;;;-9.9;-7.5;-11.1;91;1008.3;985;0;0;0;20000;0;EiMerkS‰‰;60;.5;.5;.6;349;349;.9;.9;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;02:10;2026-04-04 02:10:00;;;;;;;;;;;;;-10;-7.6;-11.2;91;1008.2;985;0;0;0;20000;0;EiMerkS‰‰;60;.4;.4;.5;235;235;.7;.7;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;02:20;2026-04-04 02:20:00;;;;;;;;;;;;;-10;-7.7;-11.3;90;1008.2;984.9;0;0;0;20000;0;EiMerkS‰‰;60;.5;.5;.6;199;199;.6;.6;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;02:30;2026-04-04 02:30:00;;;;;;;;;;;;;-10.2;-7.8;-11.5;90;1008.2;984.9;0;0;0;20000;0;EiMerkS‰‰;60;.4;.4;.5;176;176;.7;.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;02:40;2026-04-04 02:40:00;;;;;;;;;;;;;-10.3;-7.9;-11.6;90;1008.2;984.9;0;0;0;20000;0;EiMerkS‰‰;60;.3;.3;.3;101;101;.5;.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;02:50;2026-04-04 02:50:00;;;;;;;;;;;;;-10.4;-7.9;-11.6;90;1008.1;984.8;0;0;0;20000;0;EiMerkS‰‰;60;.3;.3;.3;188;188;.6;.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;03:00;2026-04-04 03:00:00;;;;;;;;;;;;;-10.4;-8;-11.7;90;1008.1;984.8;0;0;0;20000;0;EiMerkS‰‰;60;.6;.6;.7;154;154;.8;.8;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;03:10;2026-04-04 03:10:00;;;;;;;;;;;;;-10.5;-8.1;-11.8;90;1008;984.6;0;0;0;20000;0;EiMerkS‰‰;60;.5;.5;.6;131;131;.7;.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;03:20;2026-04-04 03:20:00;;;;;;;;;;;;;-10.5;-8.1;-11.9;90;1008;984.7;0;0;0;20000;0;EiMerkS‰‰;60;.6;.6;.7;168;168;1.1;1.1;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;03:30;2026-04-04 03:30:00;;;;;;;;;;;;;-10.6;-8.2;-12;90;1008;984.7;0;0;0;20000;0;EiMerkS‰‰;60;.6;.6;.7;153;153;.9;.9;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;03:40;2026-04-04 03:40:00;;;;;;;;;;;;;-10.6;-8.2;-12;89;1007.9;984.6;0;0;0;20000;0;EiMerkS‰‰;60;.7;.7;.8;170;170;1.2;1.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;03:50;2026-04-04 03:50:00;;;;;;;;;;;;;-10.6;-8.3;-12;90;1007.9;984.5;0;0;0;20000;0;EiMerkS‰‰;60;.5;.5;.6;170;170;.7;.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;04:00;2026-04-04 04:00:00;;;;;;;;;;;;;-10.2;-8.3;-11.6;90;1007.8;984.5;0;0;0;20000;0;EiMerkS‰‰;60;.3;.3;.4;174;174;.6;.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;04:10;2026-04-04 04:10:00;;;;;;;;;;;;;-10;-8.3;-11.5;89;1007.7;984.4;0;0;0;20000;0;EiMerkS‰‰;60;0;0;0;0;0;.5;.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;04:20;2026-04-04 04:20:00;;;;;;;;;;;;;-9.8;-8.3;-11.2;89;1007.6;984.4;0;0;0;20000;0;EiMerkS‰‰;60;.3;.3;.4;17;17;.5;.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;04:30;2026-04-04 04:30:00;;;;;;;;;;;;;-9.3;-8.3;-10.4;91;1007.5;984.3;0;0;0;20000;0;EiMerkS‰‰;60;0;0;0;0;0;.5;.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;04:40;2026-04-04 04:40:00;;;;;;;;;;;;;-8.5;-8.3;-9.6;92;1007.4;984.3;0;0;0;20000;0;EiMerkS‰‰;60;0;0;0;0;0;.5;.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;04:50;2026-04-04 04:50:00;;;;;;;;;;;;;-8.2;-8.3;-9.4;91;1007.3;984.2;0;0;0;20000;0;EiMerkS‰‰;60;.3;.3;.4;25;25;.6;.6;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;05:00;2026-04-04 05:00:00;;;;;;;;;;;;;-7.7;-8.2;-8.8;91;1007.3;984.2;0;0;0;20000;0;EiMerkS‰‰;60;0;0;0;0;0;.6;.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;05:10;2026-04-04 05:10:00;;;;;;;;;;;;;-7.2;-8.2;-8.6;90;1007.3;984.2;0;0;0;20000;0;EiMerkS‰‰;60;0;0;0;0;0;.5;.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;05:20;2026-04-04 05:20:00;;;;;;;;;;;;;-4.9;-8;-6.6;88;1007;984.2;0;0;0;20000;0;EiMerkS‰‰;60;.3;.3;.3;89;89;.6;.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;05:30;2026-04-04 05:30:00;;;;;;;;;;;;;-5.4;-7.9;-7.8;83;1007;984.1;0;0;0;20000;0;EiMerkS‰‰;60;.4;.4;.5;119;119;.7;.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;05:40;2026-04-04 05:40:00;;;;;;;;;;;;;-5;-7.8;-7.8;80;1006.8;984;0;0;0;20000;0;EiMerkS‰‰;60;.4;.4;.5;134;134;1.1;1.1;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;05:50;2026-04-04 05:50:00;;;;;;;;;;;;;-5.1;-7.6;-8.2;79;1006.8;983.9;0;0;0;20000;0;EiMerkS‰‰;60;.8;.8;.9;158;158;1.6;1.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;06:00;2026-04-04 06:00:00;;;;;;;;;;;;;-3.4;-7.5;-6.9;77;1006.5;983.8;0;0;0;20000;0;EiMerkS‰‰;60;.6;.6;.7;166;166;2.1;2.1;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;06:10;2026-04-04 06:10:00;;;;;;;;;;;;;-3.6;-7.3;-7.2;76;1006.5;983.8;0;0;0;20000;0;EiMerkS‰‰;60;.8;.8;.9;155;155;2;2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;06:20;2026-04-04 06:20:00;;;;;;;;;;;;;-2.9;-7.1;-6.9;74;1006.4;983.8;0;0;0;20000;0;EiMerkS‰‰;60;1.2;1.2;1.4;153;153;2.4;2.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;06:30;2026-04-04 06:30:00;;;;;;;;;;;;;-2.1;-6.9;-6.6;71;1006.2;983.6;0;0;0;20000;0;EiMerkS‰‰;60;1.1;1.1;1.3;154;154;2.7;2.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;06:40;2026-04-04 06:40:00;;;;;;;;;;;;;-1.1;-6.6;-6.1;69;1006.1;983.6;0;0;0;20000;0;EiMerkS‰‰;60;1.7;1.7;2;154;154;3.2;3.2;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;06:50;2026-04-04 06:50:00;;;;;;;;;;;;;-.9;-6.4;-6.5;65;1006;983.5;0;0;0;20000;0;EiMerkS‰‰;60;1.7;1.7;2;143;143;2.8;2.8;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;07:00;2026-04-04 07:00:00;;;;;;;;;;;;405.1;0;-6.1;-6.3;63;1005.9;983.4;0;0;0;20000;0;EiMerkS‰‰;60;1.5;1.5;1.8;142;142;2.6;2.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;07:10;2026-04-04 07:10:00;;;;;;;;;;;;;.2;-5.9;-6.4;61;1005.9;983.5;0;0;0;20000;0;EiMerkS‰‰;60;1.1;1.1;1.3;167;167;2.3;2.3;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;07:20;2026-04-04 07:20:00;;;;;;;;;;;;;1.2;-5.7;-6.1;58;1005.7;983.4;0;0;0;20000;0;EiMerkS‰‰;60;.9;.9;1.1;169;169;2.1;2.1;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;07:30;2026-04-04 07:30:00;;;;;;;;;;;;;1.6;-5.4;-6;57;1005.6;983.4;0;0;0;20000;0;EiMerkS‰‰;60;1.3;1.3;1.5;167;167;2.3;2.3;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;07:40;2026-04-04 07:40:00;;;;;;;;;;;;;2.1;-5.1;-5.7;56;1005.5;983.3;0;0;0;20000;0;EiMerkS‰‰;60;.9;.9;1.1;153;153;2.4;2.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;07:50;2026-04-04 07:50:00;;;;;;;;;;;;;2.3;-4.9;-5.9;55;1005.4;983.2;0;0;0;20000;0;EiMerkS‰‰;60;1;1;1.2;162;162;2.5;2.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;08:00;2026-04-04 08:00:00;;;;;;;;;;;;;3.2;-4.6;-5.2;54;1005.2;983.1;0;0;0;20000;0;EiMerkS‰‰;60;1.3;1.3;1.5;183;183;4.1;4.1;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;08:10;2026-04-04 08:10:00;;;;;;;;;;;;;3.2;-4.3;-5.6;52;1005;982.9;0;0;0;20000;0;EiMerkS‰‰;60;1.9;1.9;2.2;158;158;3.5;3.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;08:20;2026-04-04 08:20:00;;;;;;;;;;;;407.7;3.4;-3.9;-5.7;51;1004.9;982.8;0;0;0;20000;0;EiMerkS‰‰;60;1.9;1.9;2.2;156;156;3.6;3.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;08:30;2026-04-04 08:30:00;;;;;;;;;;;;;3.9;-3.6;-5.7;50;1004.8;982.8;0;0;0;20000;0;EiMerkS‰‰;60;2.1;2.1;2.4;161;161;4.6;4.6;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;08:40;2026-04-04 08:40:00;;;;;;;;;;;;402.1;4;-3.2;-5.7;49;1004.7;982.7;0;0;0;20000;0;EiMerkS‰‰;60;2.5;2.5;3;167;167;4.7;4.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;08:50;2026-04-04 08:50:00;;;;;;;;;;;;;4.2;-2.9;-5.6;49;1004.6;982.6;0;0;0;20000;0;EiMerkS‰‰;60;2.1;2.1;2.4;159;159;4.2;4.2;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;09:00;2026-04-04 09:00:00;;;;;;;;;;;;;4.4;-2.6;-5.6;48;1004.5;982.5;0;0;0;20000;0;EiMerkS‰‰;60;2.5;2.5;2.9;143;143;4.3;4.3;;;;;;;0;0;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;09:10;2026-04-04 09:10:00;;;;;;;;;;;;;4.5;-2.3;-5.6;48;1004.4;982.4;0;0;0;20000;0;EiMerkS‰‰;60;1.8;1.8;2.1;142;142;3.5;3.5;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;09:20;2026-04-04 09:20:00;;;;;;;;;;;;400.7;4.8;-2;-5.7;47;1004.3;982.3;0;0;0;20000;0;EiMerkS‰‰;60;2.8;2.8;3.2;158;158;5.8;5.8;1290;1290;;;;;1;1;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;09:30;2026-04-04 09:30:00;;;;;;;;;;;;;4.9;-1.7;-6.1;45;1004.2;982.2;0;0;0;20000;0;EiMerkS‰‰;60;2.4;2.4;2.8;166;166;5.5;5.5;1290;1290;;;;;1;1;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;09:40;2026-04-04 09:40:00;;;;;;;;;;;;404.4;5;-1.4;-6.3;44;1004.1;982.2;0;0;0;20000;0;EiMerkS‰‰;60;3.6;3.6;4.2;165;165;6.6;6.6;1290;1290;;;;;1;1;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;09:50;2026-04-04 09:50:00;;;;;;;;;;;;;4.9;-1.2;-6.2;45;1004.1;982.1;0;0;0;20000;0;EiMerkS‰‰;60;2.9;2.9;3.3;160;160;5.6;5.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;10:00;2026-04-04 10:00:00;;;;;;;;;;;;;5.2;-.9;-6.1;44;1004;982.1;0;0;0;20000;0;EiMerkS‰‰;60;2.7;2.7;3.2;169;169;4.9;4.9;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;10:10;2026-04-04 10:10:00;;;;;;;;;;;;;5;-.8;-5.7;46;1004;982;0;0;0;20000;0;EiMerkS‰‰;60;2.8;2.8;3.2;164;164;5.6;5.6;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;10:20;2026-04-04 10:20:00;;;;;;;;;;;;;5.1;-.5;-6.3;44;1004;982;0;0;0;20000;0;EiMerkS‰‰;60;3.5;3.5;4.1;170;170;5.7;5.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;10:30;2026-04-04 10:30:00;;;;;;;;;;;;;5.2;-.3;-6.1;44;1003.8;981.9;0;0;0;20000;0;EiMerkS‰‰;60;3.3;3.3;3.8;162;162;5.8;5.8;1400;1400;;;;;1;1;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;10:40;2026-04-04 10:40:00;;;;;;;;;;;;;5.3;-.2;-6.3;43;1003.8;981.8;0;0;0;20000;0;EiMerkS‰‰;60;3;3;3.4;180;180;5.7;5.7;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;10:50;2026-04-04 10:50:00;;;;;;;;;;;;;5.5;0;-6.1;43;1003.7;981.8;0;0;0;20000;0;EiMerkS‰‰;60;2.6;2.6;3.1;165;165;5.3;5.3;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;11:00;2026-04-04 11:00:00;;;;;;;;;;;;;4.9;0;-5.3;48;1003.7;981.8;0;0;0;20000;0;EiMerkS‰‰;60;2.9;2.9;3.3;188;188;5.4;5.4;;;;;;;0;0;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;11:10;2026-04-04 11:10:00;;;;;;;;;;;;;5.1;.1;-5.8;45;1003.6;981.7;0;0;0;20000;0;EiMerkS‰‰;60;3.4;3.4;3.9;182;182;5.7;5.7;1410;1410;;;;;1;1;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;11:20;2026-04-04 11:20:00;;;;;;;;;;;;;5.2;.1;-6;44;1003.6;981.6;0;0;0;20000;0;EiMerkS‰‰;60;3.3;3.3;3.9;166;166;6.5;6.5;1410;1410;;;;;1;1;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;11:30;2026-04-04 11:30:00;;;;;;;;;;;;;5.5;.1;-5.6;44;1003.4;981.5;0;0;0;20000;0;EiMerkS‰‰;60;2.8;2.8;3.2;179;179;6.4;6.4;1400;1400;;;;;1;1;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;11:40;2026-04-04 11:40:00;;;;;;;;;;;;;5.8;.1;-5.9;43;1003.3;981.4;0;0;0;20000;0;EiMerkS‰‰;60;2.5;2.5;3;171;171;6;6;1400;1400;;;;;2;2;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;11:50;2026-04-04 11:50:00;;;;;;;;;;;;;5.7;.1;-5.3;45;1003.3;981.4;0;0;0;20000;0;EiMerkS‰‰;60;2.8;2.8;3.2;163;163;6.1;6.1;1410;1410;;;;;4;4;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;12:00;2026-04-04 12:00:00;;;;;;;;;;;;;5.7;.2;-6;43;1003.2;981.3;0;0;0;20000;0;EiMerkS‰‰;60;2.2;2.2;2.5;185;185;4.7;4.7;1420;1420;;;;;4;4;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;12:10;2026-04-04 12:10:00;;;;;;;;;;;;;5.5;.3;-5.4;45;1003.1;981.3;0;0;0;20000;0;EiMerkS‰‰;60;3.6;3.6;4.1;179;179;7.3;7.3;1420;1420;;;;;5;5;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;12:20;2026-04-04 12:20:00;;;;;;;;;;;;;5.3;.2;-5.5;45;1003;981.1;0;0;0;20000;0;EiMerkS‰‰;60;3.4;3.4;3.9;161;161;6.2;6.2;1430;1430;;;;;4;4;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;12:30;2026-04-04 12:30:00;;;;;;;;;;;;;5.6;.2;-5.8;44;1002.9;981;0;0;0;20000;0;EiMerkS‰‰;60;2.7;2.7;3.1;157;157;5.9;5.9;1460;1460;;;;;6;6;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;12:40;2026-04-04 12:40:00;;;;;;;;;;;;;5.4;.3;-5.6;45;1002.9;981;0;0;0;20000;0;EiMerkS‰‰;60;3.9;3.9;4.6;171;171;7.2;7.2;1470;1470;;;;;4;4;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;12:50;2026-04-04 12:50:00;;;;;;;;;;;;;5.3;.3;-5.5;46;1002.9;981;0;0;0;20000;0;EiMerkS‰‰;60;3.8;3.8;4.3;177;177;6.6;6.6;1470;1470;4360;;;;4;3;4;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;13:00;2026-04-04 13:00:00;;;;;;;;;;;;;5.5;.2;-5.8;44;1002.8;980.9;0;0;0;20000;0;EiMerkS‰‰;60;3.4;3.4;4;171;171;6.2;6.2;1470;1470;;;;;3;3;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;13:10;2026-04-04 13:10:00;;;;;;;;;;;;;5.8;.2;-5.6;44;1002.7;980.9;0;0;0;20000;0;EiMerkS‰‰;60;2.5;2.5;3;171;171;6.3;6.3;1470;1470;;;;;3;3;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;13:20;2026-04-04 13:20:00;;;;;;;;;;;;;5.3;.2;-4.7;49;1002.7;980.8;0;0;0;20000;0;EiMerkS‰‰;60;3.9;3.9;4.5;182;182;7.2;7.2;1480;1480;;;;;4;4;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;13:30;2026-04-04 13:30:00;;;;;;;;;;;;;5.7;.2;-5.6;44;1002.6;980.8;0;0;0;20000;0;EiMerkS‰‰;60;3.3;3.3;3.8;160;160;6.6;6.6;1480;1480;;;;;5;5;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;13:40;2026-04-04 13:40:00;;;;;;;;;;;;;5.5;.2;-5.4;45;1002.6;980.7;0;0;0;20000;0;EiMerkS‰‰;60;3.5;3.5;4;178;178;6.6;6.6;1480;1480;;;;;5;5;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;13:50;2026-04-04 13:50:00;;;;;;;;;;;;;5.2;.1;-5.3;47;1002.6;980.7;0;0;0;20000;0;EiMerkS‰‰;60;3.1;3.1;3.7;173;173;5.9;5.9;1480;1480;;;;;5;5;0;0;0;0;0;2;0;2;0
101932;7501;04.04.2026;14:00;2026-04-04 14:00:00;;;;;;;;;;;;;5.3;.1;-5.7;45;1002.5;980.6;0;0;0;20000;0;EiMerkS‰‰;60;3.4;3.4;3.9;157;157;6;6;1480;1480;;;;;5;5;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;14:10;2026-04-04 14:10:00;;;;;;;;;;;;;5.3;.1;-5.8;45;1002.4;980.6;0;0;0;20000;0;EiMerkS‰‰;60;2.8;2.8;3.2;158;158;4.5;4.5;1480;1480;;;;;2;2;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;14:20;2026-04-04 14:20:00;;;;;;;;;;;;;5.1;.1;-5.4;46;1002.4;980.5;0;0;0;20000;0;EiMerkS‰‰;60;2.3;2.3;2.7;165;165;5.4;5.4;1500;1500;;;;;2;2;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;14:30;2026-04-04 14:30:00;;;;;;;;;;;;;5;.1;-5.7;46;1002.4;980.5;0;0;0;20000;0;EiMerkS‰‰;60;3;3;3.5;160;160;6;6;1550;1550;;;;;3;3;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;14:40;2026-04-04 14:40:00;;;;;;;;;;;;;4.8;.1;-5.1;49;1002.4;980.4;0;0;0;20000;0;EiMerkS‰‰;60;2.4;2.4;2.8;163;163;4.4;4.4;1550;1550;4560;;;;3;1;3;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;14:50;2026-04-04 14:50:00;;;;;;;;;;;;;4.9;0;-5.6;46;1002.3;980.4;0;0;0;20000;0;EiMerkS‰‰;60;2.3;2.3;2.7;163;163;4.2;4.2;1570;1570;4550;;;;5;1;5;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;15:00;2026-04-04 15:00:00;;;;;;;;;;;;;4.7;0;-5.3;49;1002.3;980.3;0;0;0;20000;0;EiMerkS‰‰;60;1.9;1.9;2.2;161;161;3.6;3.6;4560;4560;;;;;6;6;0;0;0;0;0;0;0;0;0
101932;7501;04.04.2026;15:10;2026-04-04 15:10:00;;;;;;;;;;;;;4.7;0;-5.6;47;1002.2;980.3;0;0;0;20000;0;EiMerkS‰‰;60;2;2;2.3;160;160;3.2;3.2;4560;4560;;;;;4;4;0;0;0;0;0;2;0;2;0
